IncidentNum,ReportedDateTime,ReportedYear,ReportedMonth,Location,WeaponUsed,ALD,NSP,POLICE,TRACT,WARD,ZIP,RoughX,RoughY,Arson,AssaultOffense,Burglary,CriminalDamage,Homicide,LockedVehicle,Robbery,SexOffense,Theft,VehicleTheft
182990009,2018-10-26 01:16:00,2018,10,1551 N 30TH ST,HANDGUN,15.0,11.0,3,12200.0,171.0,53208.0,2547594.929,389436.48,0,1,0,0,0,0,0,0,0,0
182990028,2018-10-26 01:00:00,2018,10,3318 W BROWN ST,HANDGUN,15.0,11.0,3,9800.0,150.0,53208.0,2546489.536,391726.165,0,1,0,0,0,0,0,0,0,0
183000018,2018-10-26 00:30:00,2018,10,5194 N TEUTONIA AV,HANDGUN,1.0,3.0,7,2400.0,54.0,53209.0,2547456.105,411505.684,0,0,0,0,0,0,1,0,0,0
182990020,2018-10-25 22:00:00,2018,10,1467 W WINDLAKE AV,PERSONAL WEAPON,12.0,17.0,2,17500.0,255.0,53215.0,2553638.215,372381.892,0,1,0,0,0,0,0,0,0,0
182980172,2018-10-25 21:15:00,2018,10,1328 N 39TH ST,FIREARM,15.0,14.0,3,12300.0,201.0,53208.0,2544673.965,388302.029,0,0,0,0,0,0,1,0,0,0
182980150,2018-10-25 20:10:48,2018,10,2766 N 46TH ST,PERSONAL WEAPON,7.0,5.0,7,6100.0,160.0,53210.0,2542109.434,395811.768,0,1,0,0,0,0,0,0,0,0
182980147,2018-10-25 19:30:00,2018,10,3413 N 48TH ST,PERSONAL WEAPON,7.0,5.0,7,4900.0,102.0,53216.0,2541320.713,400614.397,0,1,0,0,0,0,0,0,0,0
182980132,2018-10-25 18:00:00,2018,10,5615 N 62ND ST,FIREARM,9.0,2.0,4,1200.0,23.0,53218.0,2537078.627,414442.013,0,0,0,0,0,0,1,0,0,0
182990153,2018-10-25 17:00:00,2018,10,2849 N PALMER ST,BLUNT OBJECT,6.0,6.0,5,185700.0,122.0,53212.0,2558562.352,396736.043,0,1,0,0,0,0,0,0,0,0
182980126,2018-10-25 17:00:00,2018,10,8223 W THURSTON AV,OTHER,2.0,2.0,4,1500.0,30.0,53218.0,2530273.885,415266.872,0,1,0,0,0,0,0,0,0,0
182980114,2018-10-25 16:10:00,2018,10,3814 N 10TH ST,PERSONAL WEAPON,6.0,4.0,5,4500.0,118.0,53206.0,2554688.621,402916.819,0,1,0,0,0,0,0,0,0,0
182980108,2018-10-25 15:53:00,2018,10,8135 W FLORIST AV,PERSONAL WEAPON,2.0,2.0,4,1500.0,27.0,53218.0,2530996.04,417027.993,0,1,0,0,0,0,0,0,0,0
182980104,2018-10-25 15:41:00,2018,10,4402 W CENTER ST,FIREARM,7.0,5.0,7,6100.0,160.0,53210.0,2542757.16,395821.29,0,1,0,0,0,0,0,0,0,0
182990008,2018-10-25 14:15:00,2018,10,4633 N 48TH ST,NONE,7.0,1.0,7,2700.0,68.0,53218.0,2541260.266,407800.161,0,1,0,0,0,0,0,0,0,0
182980090,2018-10-25 13:45:00,2018,10,4755 N TEUTONIA AV,HANDGUN,1.0,4.0,5,2400.0,62.0,53209.0,2548671.629,408482.009,0,1,0,0,0,0,0,0,0,0
183090083,2018-10-25 13:00:00,2018,10,6020 N 35TH ST,HANDGUN,1.0,2.0,4,1100.0,21.0,53209.0,2545615.199,417264.531,0,1,0,0,0,0,0,0,0,0
182980098,2018-10-25 12:00:00,2018,10,2776 N 35TH ST,PERSONAL WEAPON,15.0,5.0,7,8900.0,152.0,53210.0,2545792.209,395893.701,0,1,0,0,0,0,0,0,0,0
182980057,2018-10-25 09:53:00,2018,10,5739 W SILVER SPRING DR,FIREARM,2.0,2.0,4,1900.0,45.0,53218.0,2538214.79,414459.071,0,1,0,0,0,0,0,0,0,0
182980053,2018-10-25 08:30:00,2018,10,5936 N SHERMAN BL,"LETHAL CUTTING INSTRUMENT,PERSONAL WEAPON",1.0,2.0,4,1100.0,22.0,53209.0,2542915.378,416565.625,0,1,0,0,0,0,0,0,0,0
182980039,2018-10-25 04:00:00,2018,10,2143 S 18TH ST,ASPHYXIATION,12.0,17.0,2,17400.0,257.0,53215.0,2552221.342,373695.913,0,0,0,0,0,0,1,0,0,0
182980011,2018-10-25 00:50:00,2018,10,2760 N 19TH ST,HANDGUN,15.0,10.0,5,8600.0,147.0,53206.0,2551288.348,395987.809,0,1,0,0,0,0,0,0,0,0
183090049,2018-10-25 00:01:00,2018,10,2021 W NASH ST,UNKNOWN,6.0,4.0,5,4700.0,109.0,53206.0,2551050.532,402093.399,0,1,0,0,0,0,0,0,0,0
182980017,2018-10-25 00:00:00,2018,10,3130 N 9TH ST,"BLUNT OBJECT,PERSONAL WEAPON",6.0,4.0,5,6700.0,117.0,53206.0,2555044.067,398664.129,0,1,0,0,0,0,0,0,0,0
182970158,2018-10-24 21:30:00,2018,10,8133 N 107TH ST,LETHAL CUTTING INSTRUMENT,9.0,18.0,4,201.0,1.0,53224.0,2521719.149,430802.732,0,1,0,0,0,0,0,0,0,0
182970159,2018-10-24 21:25:00,2018,10,2335 N 17TH ST,OTHER,15.0,10.0,3,185400.0,148.0,53206.0,2552138.179,393333.253,0,1,0,0,0,0,0,0,0,0
182970138,2018-10-24 18:57:00,2018,10,1406 N 22ND ST,NONE,15.0,12.0,3,186100.0,172.0,53205.0,2550549.823,388978.69,0,0,0,0,0,0,1,0,0,0
182970104,2018-10-24 15:40:00,2018,10,4750 N HOPKINS ST,OTHER,7.0,1.0,7,2600.0,64.0,53209.0,2545012.608,408572.97,0,1,0,0,0,0,0,0,0,0
182970077,2018-10-24 12:55:00,2018,10,1531 W VLIET ST,FIREARM,4.0,12.0,3,186200.0,189.0,53205.0,2552904.968,389015.638,0,0,0,0,0,0,1,0,0,0
182980022,2018-10-24 12:00:00,2018,10,5930 N 78TH ST,HANDGUN,2.0,2.0,4,1500.0,27.0,53218.0,2531794.685,416583.777,0,1,0,0,0,0,0,0,0,0
182970058,2018-10-24 10:39:05,2018,10,2035 N 25TH ST,OTHER,15.0,12.0,3,9900.0,149.0,53205.0,2549186.629,391757.95,0,1,0,0,0,0,0,0,0,0
182970051,2018-10-24 09:45:00,2018,10,6000 W SILVER SPRING DR,PERSONAL WEAPON,9.0,2.0,4,1200.0,23.0,53218.0,2537668.691,414443.021,0,1,0,0,0,0,0,0,0,0
182970045,2018-10-24 09:22:29,2018,10,4044 N 25TH ST,PERSONAL WEAPON,1.0,4.0,5,4200.0,60.0,53209.0,2548983.433,403936.948,0,1,0,0,0,0,0,0,0,0
182970002,2018-10-23 23:25:00,2018,10,2429 S 7TH ST,NONE,14.0,17.0,2,17600.0,251.0,53215.0,2556383.378,371858.615,0,1,0,0,0,0,0,0,0,0
182960174,2018-10-23 22:49:00,2018,10,2242 N 42ND ST,UNKNOWN,15.0,11.0,3,9100.0,156.0,53208.0,2543618.224,392683.307,0,1,0,0,0,0,0,0,0,0
182960176,2018-10-23 22:40:00,2018,10,1143 N 29TH ST,BLUNT OBJECT,4.0,14.0,3,13600.0,199.0,53208.0,2547826.138,387423.124,0,1,0,0,0,0,0,0,0,0
182960165,2018-10-23 21:30:00,2018,10,5520 N HOPKINS ST,ASPHYXIATION,1.0,2.0,4,2000.0,49.0,53209.0,2543179.523,413892.324,0,1,0,0,0,0,0,0,0,0
182980135,2018-10-23 17:00:00,2018,10,2056 S 15TH PL,PERSONAL WEAPON,12.0,16.0,2,16800.0,230.0,53204.0,2553063.935,374364.058,0,1,0,0,0,0,0,0,0,0
189260093,2018-10-23 14:15:00,2018,10,1701 W GALENA ST,MOTOR VEHICLE,15.0,12.0,3,186200.0,174.0,53205.0,2552221.888,390011.338,0,1,0,0,0,0,0,0,0,0
182960086,2018-10-23 14:00:00,2018,10,4201 W CAPITOL DR,HANDGUN,7.0,1.0,7,3900.0,101.0,53216.0,2543477.584,403826.412,0,0,0,0,0,0,1,0,0,0
182960074,2018-10-23 13:25:00,2018,10,370 E CAPITOL DR,PERSONAL WEAPON,6.0,7.0,5,4400.0,124.0,53212.0,2558987.437,404004.853,0,0,0,0,0,0,1,0,0,0
182960054,2018-10-23 11:45:00,2018,10,1800 W NORTH AV,PERSONAL WEAPON,15.0,10.0,3,185400.0,148.0,53205.0,2551810.268,393329.482,0,1,0,0,0,0,0,0,0,0
183000085,2018-10-23 11:30:00,2018,10,2211 N 55TH ST,NONE,10.0,11.0,3,9300.0,167.0,53208.0,2539318.137,392602.032,0,0,0,0,0,0,1,0,0,0
182960044,2018-10-23 10:58:40,2018,10,2859 N 8TH ST,LETHAL CUTTING INSTRUMENT,15.0,10.0,5,8400.0,143.0,53206.0,2555380.891,397092.794,0,1,0,0,0,0,0,0,0,0
182960101,2018-10-23 03:25:00,2018,10,3266 N BUFFUM ST,"HANDGUN,PERSONAL WEAPON",6.0,6.0,5,6900.0,123.0,53212.0,2559338.745,399395.587,0,1,0,0,0,0,0,0,0,0
182960016,2018-10-22 23:00:00,2018,10,5944 N 61ST ST,BLUNT OBJECT,9.0,2.0,4,1200.0,24.0,53218.0,2537329.086,416433.508,0,1,0,0,0,0,0,0,0,0
182950204,2018-10-22 22:45:00,2018,10,1901 S 35TH ST,FIREARM,8.0,15.0,2,17100.0,217.0,53215.0,2546231.407,374896.32,0,1,0,0,0,0,0,0,0,0
182950199,2018-10-22 22:35:00,2018,10,3400 N 14TH ST,HANDGUN,6.0,4.0,5,6800.0,113.0,53206.0,2553387.036,400112.71,0,1,0,0,0,0,0,0,0,0
182950196,2018-10-22 22:24:00,2018,10,407 E AUER AV,HANDGUN,6.0,6.0,5,7000.0,123.0,53212.0,2559338.745,399395.587,0,0,0,0,1,0,0,0,0,0
182960002,2018-10-22 22:00:00,2018,10,7457 W THURSTON AV,PERSONAL WEAPON,2.0,2.0,4,1300.0,26.0,53218.0,2532864.207,414922.084,0,1,0,0,0,0,0,0,0,0
182960017,2018-10-22 21:00:00,2018,10,2431 W CAPITOL DR,NONE,6.0,4.0,5,4700.0,108.0,53206.0,2549707.783,403935.213,0,1,0,0,0,0,0,0,0,0
182950186,2018-10-22 20:10:00,2018,10,1100 E GARFIELD AV,FIREARM,3.0,7.0,5,10700.0,137.0,53212.0,2562147.069,393106.188,0,0,0,0,0,0,1,0,0,0
182950177,2018-10-22 18:50:00,2018,10,5321 W LISBON AV,PERSONAL WEAPON,10.0,5.0,3,5900.0,165.0,53210.0,2539740.801,394436.808,0,0,0,0,0,0,1,0,0,0
182950153,2018-10-22 18:00:00,2018,10,2700 W WISCONSIN AV,BLUNT OBJECT,4.0,14.0,3,13500.0,198.0,53208.0,2548643.983,385316.352,0,1,0,0,0,0,0,0,0,0
182950138,2018-10-22 17:17:00,2018,10,4634 N 41ST ST,PERSONAL WEAPON,7.0,1.0,7,2600.0,64.0,53209.0,2543756.282,407822.094,0,1,0,0,0,0,0,0,0,0
183070095,2018-10-22 16:00:00,2018,10,1654 S PEARL ST,NONE,12.0,15.0,2,16300.0,229.0,53204.0,2552189.597,376212.176,0,1,0,0,0,0,0,0,0,0
182950123,2018-10-22 15:15:00,2018,10,3901 W SHERIDAN AV,PERSONAL WEAPON,1.0,2.0,4,2000.0,52.0,53209.0,2544348.743,413916.716,0,1,0,0,0,0,0,0,0,0
182950103,2018-10-22 12:30:00,2018,10,3703 N 26TH ST,PERSONAL WEAPON,7.0,4.0,5,4700.0,107.0,53206.0,2548729.345,402094.45,0,1,0,0,0,0,0,0,0,0
182960004,2018-10-22 11:20:00,2018,10,4856 N 36TH ST,NONE,1.0,2.0,7,2500.0,54.0,53209.0,2545323.623,409265.158,0,1,0,0,0,0,0,0,0,0
183270088,2018-10-22 08:00:00,2018,10,7526 W FOND DU LAC AV,UNKNOWN,2.0,2.0,4,1800.0,41.0,53218.0,2532783.176,411752.496,0,1,0,0,0,0,0,0,0,0
182950021,2018-10-22 01:45:00,2018,10,2215 N 5TH ST,PERSONAL WEAPON,6.0,6.0,5,185600.0,142.0,53212.0,2556638.623,392955.008,0,1,0,0,0,0,0,0,0,0
182950016,2018-10-22 01:00:00,2018,10,3319 N 21ST ST,LETHAL CUTTING INSTRUMENT,6.0,4.0,5,6500.0,109.0,53206.0,2550736.448,399953.104,0,1,0,0,0,0,0,0,0,0
182950010,2018-10-22 00:21:00,2018,10,3136 N TEUTONIA AV,FIREARM,6.0,4.0,5,6600.0,112.0,53206.0,2552589.931,398641.404,0,1,0,0,0,0,0,0,0,0
182940165,2018-10-21 22:20:43,2018,10,2974 N 14TH ST #A,LETHAL CUTTING INSTRUMENT,6.0,4.0,5,6600.0,112.0,53206.0,2553287.356,397837.444,0,0,0,0,1,0,0,0,0,0
182940173,2018-10-21 21:40:00,2018,10,6036 W KAUL AV,PERSONAL WEAPON,9.0,2.0,4,1200.0,24.0,53218.0,2537662.418,417615.342,0,1,0,0,0,0,0,0,0,0
182940171,2018-10-21 21:00:00,2018,10,3812 N 28TH ST,HANDGUN,7.0,4.0,5,4700.0,107.0,53216.0,2548050.957,402614.234,0,0,0,0,0,0,1,0,0,0
182950012,2018-10-21 21:00:00,2018,10,9857 W MENOMONEE PARK CT,LETHAL CUTTING INSTRUMENT,2.0,19.0,4,502.0,32.0,53225.0,2524835.932,416705.055,0,1,0,0,0,0,0,0,0,0
182940155,2018-10-21 20:00:00,2018,10,8947 N 96TH ST,PERSONAL WEAPON,9.0,18.0,4,201.0,1.0,53224.0,2525168.473,436084.62,0,1,0,0,0,0,0,0,0,0
182940131,2018-10-21 17:32:00,2018,10,3319 W NATIONAL AV,HANDGUN,8.0,15.0,2,16000.0,219.0,53215.0,2546818.905,379096.166,0,1,0,0,0,0,0,0,0,0
182940122,2018-10-21 17:03:51,2018,10,3012 W MICHIGAN ST,PERSONAL WEAPON,4.0,14.0,3,13400.0,196.0,53208.0,2547635.043,384859.83,0,1,0,0,0,0,0,0,0,0
182940112,2018-10-21 16:00:00,2018,10,2846 N 11TH ST,PERSONAL WEAPON,15.0,10.0,5,8400.0,143.0,53206.0,2554329.027,396674.68,0,1,0,0,0,0,0,0,0,0
182940117,2018-10-21 16:00:00,2018,10,1575 W WASHINGTON ST,FIREARM,12.0,16.0,2,15700.0,228.0,53204.0,2553081.679,378655.402,0,1,0,0,0,0,0,0,0,0
182940107,2018-10-21 15:35:00,2018,10,2454 N WEIL ST,OTHER,3.0,7.0,5,10700.0,138.0,53212.0,2561395.349,394132.604,0,0,0,0,0,0,1,0,0,0
182940098,2018-10-21 14:10:00,2018,10,823 W WALNUT ST,OTHER,6.0,13.0,5,186000.0,176.0,53205.0,2555706.707,390546.646,0,1,0,0,0,0,0,0,0,0
182940096,2018-10-21 12:00:00,2018,10,7029 W THURSTON CT,BLUNT OBJECT,2.0,2.0,4,1300.0,26.0,53218.0,2534347.365,415098.671,0,1,0,0,0,0,0,0,0,0
182940081,2018-10-21 11:30:00,2018,10,3615 W NATIONAL AV,PERSONAL WEAPON,8.0,15.0,2,16000.0,216.0,53215.0,2545810.054,378986.858,0,1,0,0,0,0,0,0,0,0
182940084,2018-10-21 10:50:00,2018,10,1435 S 8TH ST,LETHAL CUTTING INSTRUMENT,12.0,16.0,2,16500.0,237.0,53204.0,2555954.788,377601.066,0,1,0,0,0,0,0,0,0,0
182940074,2018-10-21 10:50:00,2018,10,5000 W CHAMBERS ST,NONE,7.0,5.0,7,4900.0,97.0,53210.0,2540752.441,397796.247,0,1,0,0,0,0,0,0,0,0
182940170,2018-10-21 10:30:00,2018,10,2455 N PIERCE ST,PERSONAL WEAPON,6.0,7.0,5,10700.0,139.0,53212.0,2560415.64,394116.109,0,1,0,0,0,0,0,0,0,0
182940061,2018-10-21 09:34:00,2018,10,3395 N 24TH ST,FIREARM,6.0,4.0,5,6500.0,109.0,53206.0,2549743.028,400267.535,0,1,0,0,0,0,0,0,0,0
182940056,2018-10-21 08:26:00,2018,10,6221 W THURSTON AV,PERSONAL WEAPON,9.0,2.0,4,1200.0,23.0,53218.0,2537074.837,415109.918,0,1,0,0,0,0,0,0,0,0
182940050,2018-10-21 08:25:00,2018,10,211 W CAPITOL DR,HANDGUN,6.0,6.0,5,4400.0,124.0,53212.0,2557737.417,403984.919,0,0,0,0,0,0,1,0,0,0
182940053,2018-10-21 08:10:32,2018,10,4627 N 27TH ST,NONE,1.0,2.0,5,2400.0,62.0,53209.0,2548339.374,408143.235,0,1,0,0,0,0,0,0,0,0
182940045,2018-10-21 05:53:05,2018,10,3000 W LINCOLN AV,PERSONAL WEAPON,8.0,17.0,2,17300.0,258.0,53215.0,2547879.658,372325.112,0,1,0,0,0,0,0,0,0,0
182940029,2018-10-21 03:00:00,2018,10,1959 S 19TH ST,NONE,8.0,15.0,2,16900.0,224.0,53204.0,2551854.812,374902.247,0,1,0,0,0,0,0,0,0,0
182940023,2018-10-21 01:45:00,2018,10,4927 N SHERMAN BL,NONE,1.0,2.0,7,2800.0,50.0,53209.0,2543022.528,409880.591,0,1,0,0,0,0,0,0,0,0
182940022,2018-10-21 01:30:00,2018,10,1108 W GREENFIELD AV,PERSONAL WEAPON,12.0,16.0,2,16400.0,236.0,53204.0,2554816.843,377572.381,0,1,0,0,0,0,0,0,0,0
182940048,2018-10-21 01:00:00,2018,10,2821 N 10TH ST,NONE,15.0,10.0,5,8400.0,143.0,53206.0,2554698.711,396679.935,0,1,0,0,0,0,0,0,0,0
182940009,2018-10-21 00:00:00,2018,10,845 N 26TH ST,PERSONAL WEAPON,4.0,14.0,3,13700.0,195.0,53233.0,2549010.285,385894.549,0,1,0,0,0,0,0,0,0,0
182940004,2018-10-20 23:45:00,2018,10,2546 N 16TH ST,PERSONAL WEAPON,15.0,10.0,3,8500.0,148.0,53206.0,2552452.587,394663.425,0,1,0,0,0,0,0,0,0,0
182930158,2018-10-20 23:11:00,2018,10,1200 E SINGER CR,NONE,6.0,7.0,5,4400.0,124.0,53212.0,2562250.886,402629.407,0,1,0,0,0,0,0,0,0,0
182940005,2018-10-20 23:00:00,2018,10,2019 S 30TH ST,HANDGUN,8.0,15.0,2,17000.0,221.0,53215.0,2547855.075,374302.453,0,0,0,0,0,0,1,0,0,0
182930152,2018-10-20 22:29:01,2018,10,9205 W BIRCH AV,FIREARM,2.0,19.0,4,502.0,37.0,53225.0,2526718.272,413596.711,0,0,0,0,0,0,1,0,0,0
182930147,2018-10-20 21:00:00,2018,10,1309 W BROWN ST,PERSONAL WEAPON,15.0,10.0,3,185900.0,174.0,53205.0,2553650.32,391952.006,0,1,0,0,0,0,0,0,0,0
182930150,2018-10-20 21:00:00,2018,10,5516 N 31ST ST,PERSONAL WEAPON,1.0,2.0,4,2100.0,53.0,53209.0,2546948.611,413950.864,0,1,0,0,0,0,0,0,0,0
182970145,2018-10-20 19:45:00,2018,10,8500 W FOND DU LAC AV,PERSONAL WEAPON,2.0,2.0,4,1500.0,30.0,53225.0,2529709.825,414888.599,0,1,0,0,0,0,0,0,0,0
182930116,2018-10-20 17:00:00,2018,10,5102 N 51ST BL,PERSONAL WEAPON,1.0,2.0,7,2800.0,47.0,53218.0,2540371.179,410495.029,0,0,0,0,0,0,1,0,0,0
182930106,2018-10-20 15:30:00,2018,10,5456 N HOPKINS ST,NONE,1.0,2.0,4,2000.0,49.0,53209.0,2543398.836,413230.922,0,0,0,0,0,0,1,0,0,0
182940033,2018-10-20 15:30:00,2018,10,2200 W SCOTT ST,NONE,8.0,15.0,2,15800.0,321.0,53204.0,2550651.687,378219.374,0,1,0,0,0,0,0,0,0,0
182930098,2018-10-20 15:03:00,2018,10,2501 N SHERMAN BL,HANDGUN,15.0,5.0,3,6100.0,159.0,53210.0,2543123.547,394498.622,0,1,0,0,0,0,0,0,0,0
182950015,2018-10-20 12:00:00,2018,10,6217 W THURSTON AV,PERSONAL WEAPON,9.0,2.0,4,1200.0,23.0,53218.0,2537074.837,415109.918,0,1,0,0,0,0,0,0,0,0
182930068,2018-10-20 11:30:00,2018,10,7720 W BENDER AV,NONE,2.0,2.0,4,1400.0,28.0,53218.0,2531916.566,419050.384,0,1,0,0,0,0,0,0,0,0
182930030,2018-10-20 04:40:00,2018,10,5543 N 34TH ST,PERSONAL WEAPON,1.0,2.0,4,2100.0,53.0,53209.0,2545973.928,413942.263,0,1,0,0,0,0,0,0,0,0
182930028,2018-10-20 04:00:00,2018,10,2481 W MEDFORD AV,PERSONAL WEAPON,15.0,9.0,3,9900.0,149.0,53206.0,2549482.752,394145.722,0,1,0,0,0,0,0,0,0,0
182930026,2018-10-20 03:00:00,2018,10,2533 W MAPLE ST,PERSONAL WEAPON,8.0,15.0,2,17000.0,222.0,53204.0,2549592.119,375351.595,0,1,0,0,0,0,0,0,0,0
182930020,2018-10-20 01:50:00,2018,10,2108 N 28TH ST,PERSONAL WEAPON,15.0,11.0,3,9900.0,150.0,53208.0,2548205.677,391753.518,0,1,0,0,0,0,0,0,0,0
182930001,2018-10-19 22:55:00,2018,10,1225 W LINCOLN AV,PERSONAL WEAPON,12.0,17.0,2,17500.0,255.0,53215.0,2554427.223,372389.475,0,1,0,0,0,0,0,0,0,0
182920155,2018-10-19 21:20:00,2018,10,2900 N TEUTONIA AV,FIREARM,6.0,4.0,5,6600.0,112.0,53206.0,2552976.41,397296.073,0,1,0,0,0,0,0,0,0,0
182920154,2018-10-19 20:45:00,2018,10,4122 W BURLEIGH ST,PERSONAL WEAPON,7.0,5.0,7,4800.0,103.0,53210.0,2543854.441,398505.141,0,1,0,0,0,0,0,0,0,0
182920149,2018-10-19 20:21:19,2018,10,1550 W HADLEY ST,UNKNOWN,15.0,10.0,5,8500.0,146.0,53206.0,2552509.57,396662.505,0,1,0,0,0,0,0,0,0,0
182920146,2018-10-19 19:00:00,2018,10,4108 N 46TH ST,"BLUNT OBJECT,OTHER",7.0,1.0,7,4000.0,66.0,53216.0,2541921.694,404457.961,0,1,0,0,0,0,0,0,0,0
182920115,2018-10-19 15:00:00,2018,10,312 W KEEFE AV,PERSONAL WEAPON,6.0,6.0,5,4400.0,119.0,53212.0,2557324.275,401347.719,0,0,0,0,0,0,1,0,0,0
182920111,2018-10-19 14:30:00,2018,10,6156 N 36TH ST,PERSONAL WEAPON,1.0,2.0,4,1100.0,21.0,53209.0,2545285.036,418115.606,0,1,0,0,0,0,0,0,0,0
182920031,2018-10-19 06:30:00,2018,10,505 N 26TH ST,PERSONAL WEAPON,4.0,14.0,3,14900.0,196.0,53233.0,2549026.77,384389.814,0,0,0,0,0,0,1,0,0,0
182920014,2018-10-19 01:40:00,2018,10,2111 N BOOTH ST,PERSONAL WEAPON,6.0,7.0,5,10700.0,177.0,53212.0,2560132.408,392551.816,0,0,0,0,0,0,1,0,0,0
182920012,2018-10-19 01:10:00,2018,10,4025 W VLIET ST,"HANDGUN,FIREARM",15.0,11.0,3,12300.0,201.0,53208.0,2544316.363,388882.012,0,0,0,0,0,0,1,0,0,0
182920007,2018-10-19 00:18:00,2018,10,1816 W MITCHELL ST,PERSONAL WEAPON,12.0,15.0,2,16300.0,229.0,53204.0,2552189.785,375797.169,0,0,0,0,0,0,1,0,0,0
182920008,2018-10-19 00:00:00,2018,10,5531 N 41ST ST,PERSONAL WEAPON,1.0,2.0,4,2000.0,52.0,53209.0,2543715.354,413903.503,0,1,0,0,0,0,0,0,0,0
182910154,2018-10-18 22:48:37,2018,10,4700 N 36TH ST,PERSONAL WEAPON,7.0,1.0,7,2600.0,64.0,53209.0,2545330.915,408519.485,0,1,0,0,0,0,0,0,0,0
182910151,2018-10-18 22:45:00,2018,10,1963 N 26TH ST,FIREARM,15.0,12.0,3,185800.0,173.0,53205.0,2548862.808,391222.592,0,1,0,0,0,0,0,0,0,0
182910124,2018-10-18 18:40:00,2018,10,2337 N 17TH ST,FIREARM,15.0,10.0,3,185400.0,148.0,53206.0,2552138.179,393333.253,0,1,0,0,0,0,0,0,0,0
182910110,2018-10-18 18:38:00,2018,10,923 S 30TH ST,PERSONAL WEAPON,8.0,15.0,2,15900.0,220.0,53215.0,2547785.621,379196.4,0,1,0,0,0,0,0,0,0,0
182910100,2018-10-18 17:04:00,2018,10,3121 N 34TH ST,PERSONAL WEAPON,7.0,5.0,7,6300.0,105.0,53216.0,2546068.313,398564.335,0,1,0,0,0,0,0,0,0,0
182920002,2018-10-18 17:00:00,2018,10,1363 N 40TH ST,PERSONAL WEAPON,15.0,14.0,3,12300.0,201.0,53208.0,2544328.685,388295.611,0,1,0,0,0,0,0,0,0,0
183110141,2018-10-18 17:00:00,2018,10,1363 N 40TH ST,PERSONAL WEAPON,15.0,14.0,3,12300.0,201.0,53208.0,2544328.685,388295.611,0,1,0,0,0,0,0,0,0,0
182910087,2018-10-18 15:01:00,2018,10,700 N 9TH ST,LETHAL CUTTING INSTRUMENT,4.0,14.0,1,186400.0,188.0,53233.0,2555217.59,385522.135,0,1,0,0,0,0,0,0,0,0
182910070,2018-10-18 11:40:00,2018,10,2224 W MITCHELL ST,PERSONAL WEAPON,8.0,15.0,2,16300.0,222.0,53204.0,2550698.129,375787.35,0,1,0,0,0,0,0,0,0,0
182910037,2018-10-18 09:00:00,2018,10,9905 W FOND DU LAC AV,OTHER,2.0,19.0,4,302.0,32.0,53224.0,2524635.907,419985.566,0,0,0,0,0,0,1,0,0,0
182910030,2018-10-18 08:35:00,2018,10,3610 N 11TH ST,"FIREARM,HANDGUN",6.0,4.0,5,4500.0,116.0,53206.0,2554364.633,401753.428,0,1,0,0,0,0,0,0,0,0
182910025,2018-10-18 05:50:00,2018,10,3327 N 28TH ST,PERSONAL WEAPON,7.0,4.0,5,6300.0,106.0,53216.0,2548081.374,400047.964,0,1,0,0,0,0,0,0,0,0
182910012,2018-10-17 23:00:00,2018,10,10948 W FLORIST AV,PERSONAL WEAPON,5.0,19.0,4,303.0,33.0,53225.0,2521190.239,416695.505,0,1,0,0,0,0,0,0,0,0
182910007,2018-10-17 22:00:00,2018,10,2140 N 16TH ST,PERSONAL WEAPON,15.0,10.0,3,185500.0,148.0,53205.0,2552481.457,392422.292,0,1,0,0,0,0,0,0,0,0
182900159,2018-10-17 20:35:00,2018,10,1023 S CESAR E CHAVEZ DR,PERSONAL WEAPON,12.0,16.0,2,15800.0,228.0,53204.0,2552736.035,379020.985,0,1,0,0,0,0,0,0,0,0
182900138,2018-10-17 19:01:00,2018,10,2866 N 6TH ST,ASPHYXIATION,6.0,6.0,5,185700.0,121.0,53212.0,2556200.182,396701.278,0,1,0,0,0,0,0,0,0,0
182900114,2018-10-17 16:48:00,2018,10,3324 N 41ST ST,HANDGUN,7.0,5.0,7,4800.0,104.0,53216.0,2543835.155,399933.734,0,0,0,0,0,0,1,0,0,0
182900102,2018-10-17 15:00:00,2018,10,3431 N 44TH ST,PERSONAL WEAPON,7.0,5.0,7,4900.0,102.0,53216.0,2542693.942,400635.636,0,1,0,0,0,0,0,0,0,0
182920109,2018-10-17 15:00:00,2018,10,2959 N 28TH ST,OTHER,7.0,4.0,5,6300.0,105.0,53210.0,2548115.942,397288.79,0,1,0,0,0,0,0,0,0,0
182900119,2018-10-17 14:00:00,2018,10,954 N 37TH ST,NONE,15.0,14.0,3,12300.0,201.0,53208.0,2545435.699,386553.675,0,1,0,0,0,0,0,0,0,0
182900087,2018-10-17 12:14:00,2018,10,9622 W FOND DU LAC AV,FIREARM,2.0,19.0,4,502.0,32.0,53225.0,2525444.836,419162.738,0,1,0,0,0,0,0,0,0,0
182900050,2018-10-17 10:00:00,2018,10,1318 N 33RD ST,LETHAL CUTTING INSTRUMENT,4.0,14.0,3,12200.0,200.0,53208.0,2546543.09,388391.225,0,1,0,0,0,0,1,0,0,0
182900045,2018-10-17 09:55:00,2018,10,2877 N 41ST ST,FIREARM,15.0,5.0,7,6100.0,153.0,53210.0,2543881.092,396506.87,0,0,0,0,0,0,1,0,0,0
